#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-17-11-47-05
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	C7Rzdf2N6U2EIC3ZVc	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313591546.006229	CmF9W74oLv510XYlml	147.32.84.205	3033	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.006229	C5TiAe17Mw4gnW5mmf	147.32.84.205	3035	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.006229	CLISRK3tPro3fzwXe	147.32.84.205	3036	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.463088	CZORFk4JNbiXAwpm61	147.32.84.193	3878	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.463088	CV1UZ71ackkCBDZ6Dc	147.32.84.193	3879	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.542163	Ckr3w13pVxcJZVwPth	147.32.84.208	3723	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.542163	CRKDrk2rmzhzcGmqTd	147.32.84.208	3724	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.923082	CXHyVL2j69fRfdIWBb	147.32.84.165	2163	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591546.923082	CyiBUX2yqgCypCkrE8	147.32.84.165	2164	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591547.378120	CiCO7maaXH7iuGyxb	147.32.84.208	3730	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591547.425510	CNMdWY3Sl1PpfXdPji	147.32.84.208	3731	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591547.584794	CFHUqj2nYYeQSzL6L9	147.32.84.207	2076	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591547.769575	CdReWx1J55vJbbBd7b	147.32.84.207	2077	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591547.769575	CRkj101gyFHxbsQcr8	147.32.84.206	4383	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591547.769575	CcWyuB4FfKVlzbicpd	147.32.84.206	4384	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591548.604445	CNcbcz1z2DgTyA38V4	147.32.84.192	1264	98.136.185.95	587	NUL_in_line	-	F	bro
1313591548.604445	CNcbcz1z2DgTyA38V4	147.32.84.192	1264	98.136.185.95	587	line_terminated_with_single_CR	-	F	bro
1313591549.146888	CHJbQi1Ypmmwd3AzEh	147.32.84.191	3497	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591549.289750	CdBYln2jpSYKyNirQa	147.32.84.193	3889	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591549.289750	CR0FHuOnZ3Dhwxex9	147.32.84.193	3890	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591549.927801	CLvj7X3xHoPUiMhtD8	147.32.84.191	3500	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591550.039061	CLjl102a2EyPhYyIb2	147.32.84.191	3501	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591550.270603	CVaAEJ2PG7l4aDdR58	147.32.84.208	1585	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591550.341749	CuFLg23EhdLAyo1jal	147.32.84.191	3503	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591550.451543	C7Zt1M37z6FAG5q4B9	147.32.84.206	4394	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591550.451543	CXJkfj4UpVydKJCZEh	147.32.84.206	4395	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591550.970131	CUNyvtluNPCCbv03g	147.32.84.191	3505	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591551.320768	C9pBEkF4PAOmQwfsd	147.32.84.191	3508	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591552.375784	CrGfeI3z48WbpriTsj	147.32.84.192	1269	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591552.596261	CvUMWX2hvqtlmMxGj	147.32.84.192	1270	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591552.745671	C99nC43cwuBgWYGYQd	147.32.84.206	4406	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591552.745671	CMGKiJ3SAHsCg5QQbh	147.32.84.192	1272	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591552.745671	C8ek8m344RfxlkPO5d	147.32.84.192	1273	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591552.746045	CnnHTo4XWzJjMhOGHf	147.32.84.165	2203	61.177.120.254	6667	irc_line_too_short	-	F	bro
1313591552.899148	C75SzQ1UDiRgh1iKq4	147.32.84.206	4407	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591553.829209	Cgej2R3ac5zp2od5s7	147.32.84.192	1276	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591553.841300	CWBTk42SngdnOIq2D8	147.32.84.206	4413	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591553.841300	CjunCw45PTsueJSj94	147.32.84.206	4414	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591553.878305	CzipcS329Sd4pgkaPa	147.32.84.192	1277	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591554.246169	Cabrw422bAz8F9SBz5	147.32.84.165	2208	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591554.790468	CKZezi42vNXQVFvc09	147.32.84.165	2215	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591554.790468	Cmn8cZ3lxFnJpeAKC7	147.32.84.192	1286	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591554.790468	CCZiEC2UhdCe6MX613	147.32.84.192	1287	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591554.935868	C1maIxxbHjhJdzSs1	147.32.84.192	1289	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591554.935868	CmkvrB3w4WDE3AnQDf	147.32.84.192	1290	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591555.069543	C5QY481C5tNwygoSsb	147.32.84.165	2226	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591555.069543	C136gH3VhVgoCdFdv3	147.32.84.165	2227	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591555.632358	CLyfpV1tCNqu9Z8dMh	147.32.84.191	3518	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591555.697602	CEMxfw1yAxXef7kRP7	147.32.84.205	3047	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591555.697602	CD5XRV2cnhSfh16AP4	147.32.84.205	3048	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591556.179023	CJs8rg2uhvsxYWh8Ea	147.32.84.191	3520	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591556.179023	CFlnXT3Xzy9QO4nMo9	147.32.84.207	2096	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591556.805873	CuPoN31NW8APfHaFaa	147.32.84.207	2097	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591556.840409	CnnHTo4XWzJjMhOGHf	147.32.84.165	2203	61.177.120.254	6667	irc_invalid_command	-	F	bro
1313591556.840409	CnnHTo4XWzJjMhOGHf	147.32.84.165	2203	61.177.120.254	6667	bad_HTTP_request	-	F	bro
1313591556.840409	CnnHTo4XWzJjMhOGHf	147.32.84.165	2203	61.177.120.254	6667	empty_http_request	-	F	bro
1313591557.106879	CSUSko4QEEV3cZtE7k	147.32.84.204	4250	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591557.106879	CUCxWL11D7uGdkeHf5	147.32.84.204	4251	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591557.213413	C9PaG94yhAMdQxCtI4	147.32.84.165	1535	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591557.251270	CgPRd42AerZBszgt1h	147.32.84.165	2248	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591557.383052	Cxn2UO3r6uYKtykSWg	147.32.84.165	2249	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591557.821804	Cr9PXa45tSe7gkfLEi	147.32.84.205	3054	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591557.821804	CXNrAJ1s6s81sosQU2	147.32.84.205	3055	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591558.240695	CYjsNG2q2Gbgx1rnbd	147.32.84.205	3058	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591558.461465	CzoAZY34rfQWCywoge	147.32.84.165	2255	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591558.485320	CCy9he47tF4djPwc2d	147.32.84.165	2256	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591558.865131	C6ay4m2nAKlED9QZTh	147.32.84.205	3062	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.342567	Cy0H79YgSSbAv0c0a	147.32.84.165	2258	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.348476	CwBxLD2ArDsMc73cg7	147.32.84.165	2259	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.700070	C21UbJ26K6txQrP3h5	147.32.84.165	2267	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.700070	CyrmXe2NfvwRzYdW5e	147.32.84.165	2268	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.774284	CUqaHV25RxZPaAulA6	147.32.84.206	4427	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.846603	CUcKHG3dRFzlDp1AE5	147.32.84.208	3757	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591559.846603	CSsBVh3tkCFkwWrP05	147.32.84.208	3758	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.026193	CMKuTp1KwoiDEwyFDj	147.32.84.206	4428	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.044814	C6yPEm3bLLULJIjLSh	147.32.84.204	4262	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.144155	CAI6671EIUyAYcvpU7	147.32.84.204	4263	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.309273	Cgprpa13k9CT7jHmm3	147.32.84.204	4264	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.309273	CSDVw82qmlRSP8aaIg	147.32.84.204	4270	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.608095	Cj3Yew1yzFVQhJU7Qb	147.32.84.204	4272	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.608095	CAtt6i1tmQnzMMYAT8	147.32.84.204	4273	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591560.707390	Ch2NzX7bRFCjaH6s5	147.32.84.193	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313591561.330182	CZgaOf4YsOjndEAQcl	147.32.84.204	4276	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591561.330182	CXQ5K71BlaOx9t2bw7	147.32.84.204	4277	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591561.713244	CgmtUJ2x5KpB1uaXd6	147.32.84.208	3767	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591561.713244	CiDjRBsCDTn4vf9ye	147.32.84.208	3768	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591562.403496	C4eyu0155uHTvnVIHh	147.32.84.208	3770	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591562.403496	CatklT1c9LgS9fmdUb	147.32.84.208	3771	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591563.082199	Cck3Qe1SP6XK0O87b6	147.32.84.165	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313591563.315813	C1exb6oJp5k7eKrNc	147.32.84.207	2110	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591563.964850	CKoQnD29AdnUvyEc5	147.32.84.207	2111	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591564.112761	COhPqA4mhWKKknQf56	147.32.84.207	2112	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591564.854974	Cu2Q293fc2B9uqZRs7	147.32.84.207	2114	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591564.854974	C99DRHznyfXcs7g82	147.32.84.204	4293	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591564.854974	C7fNHG1gfm10lR6lZ9	147.32.84.204	4294	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591565.298879	Cmgqc8neDGFdgwqNj	147.32.84.207	2118	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591565.721042	CEMGn63bGetrBPzYOe	147.32.84.207	2119	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.195259	CELq6G3MCcyIQuLHi1	147.32.84.191	3532	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.195259	CHAUD644PQcpjVxgKh	147.32.84.165	2312	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.195259	CYL2Z71CeLub3TzOsj	147.32.84.165	2313	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.195259	CxJw803wG65SOIsHU4	147.32.84.207	2121	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.195259	CBji2u1vN2wiBhKxeb	147.32.84.207	1323	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.321595	CiGL5BVOdAJtIqfxa	147.32.84.191	3533	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.347634	CSkEbs38DU6sTZPkf7	147.32.84.191	3535	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.921243	CM01el22IlxdwJqzxg	147.32.84.191	3537	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591566.944465	CHtbAxpyExjTEaaP7	147.32.84.191	3539	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.036450	CC6alGaOVwv18FEm4	147.32.84.207	2124	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.176107	Cj2eQU1ud3OTivsTb4	147.32.84.191	3541	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.470046	Cn1uWl2nuNebNmAIud	147.32.84.193	3938	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.470046	CGHzMj32WZ9zm56vch	147.32.84.193	3939	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.720756	Cg9rHb1GACeyga63Vd	147.32.84.206	4457	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.720756	CPC3yI2YCxZiene5q5	147.32.84.206	4458	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591567.990465	CXUR1G4r9R0wYSF5Ih	147.32.84.207	2126	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591568.413980	CEmTly3xgBaziLpZ1i	147.32.84.207	2127	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591568.472060	ChYAJtAbr51I7gx09	147.32.84.165	2197	212.117.171.138	65500	unknown_dce_rpc_auth_type_132	-	F	bro
1313591568.955806	Cyr03nVUmw3BRNvsa	147.32.84.192	1319	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591569.536795	CGp3D62FX4IGe1pW0f	147.32.84.192	1326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591569.672993	COyA824mQ9LNvPqBSc	147.32.84.205	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313591570.794754	CUvRGo2vCs1lryqdKd	147.32.84.207	2130	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591570.902740	CBTJaX3a4XsmPzLDt8	147.32.84.191	3545	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591570.955873	Chv6RA4A9eHmSFrXV5	147.32.84.192	1335	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591570.955873	CxvuAd34WyPOMDl438	147.32.84.192	1336	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591571.442634	CeCkYY2TfPRqUHpCRc	147.32.84.207	2133	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591571.524831	C33Bh6E98Y0eQq6e	147.32.84.191	3547	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591571.713572	CGrShN18tcAn25v6De	147.32.84.192	1338	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591571.976656	CNFs6I3LtHysMmcoKh	147.32.84.165	2354	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591572.298640	CV55Ou2VMd8GoR7GR6	147.32.84.165	2355	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591572.537421	CCNLCm3kKyWZnXguWe	147.32.84.192	1339	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.042832	CrMJk24Jkry25ytxM9	147.32.84.204	4315	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.042832	CpSYA64hcjhSZkCdOj	147.32.84.204	4316	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.104683	CVT1SQ1kVIEJAZHwjb	147.32.84.207	2140	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.712381	CpAQqXZZ1Rzinw3Kk	147.32.84.207	2141	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.745675	CPTJmF3n4rwsYZ55nc	147.32.84.208	3796	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.745675	CFHNxr4hfboCTOFNUd	147.32.84.208	3797	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591573.773205	CyhKep2tBBySRH0l72	147.32.84.208	3799	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591574.042173	CEDwmwlpCkCP0oAJg	147.32.84.208	3800	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591574.158064	CQY8OY2zHaB1MvR0if	147.32.84.208	3801	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591574.158064	CDEYxJ1Enl9hwFpK3	147.32.84.208	3802	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.189374	COo2LL2iP22Eukh116	147.32.84.204	4322	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.189374	CciUKm1G4i8x9DPHOi	147.32.84.204	4323	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.189374	CUk5SM35CSg7VruLg9	147.32.84.204	4325	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.189374	CfjeGw2OGYNb9IFjMc	147.32.84.204	4326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.329518	CNYkqh4gDpzClASqm	147.32.84.193	3952	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.329518	CFHQnn17DwnNHQtlj7	147.32.84.193	3953	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591575.889795	CGlKNk22kexigss3Sl	147.32.84.208	3808	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591576.655432	Ct6MTL2aHsVpMaUls5	147.32.84.208	3811	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591576.803650	C3T3xG3OR2LXX4i95	147.32.84.193	3965	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591576.826412	CXHhRc3IZShrVcJoE6	147.32.84.193	3966	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.000415	CPiB0C3yL8Lg7meHE2	147.32.84.193	3968	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.057346	C0yT4PAcAfzuplNdb	147.32.84.165	2400	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.057346	Cr1kqaE0aqVFgOUO9	147.32.84.165	2401	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.057346	CwyTzF2r7WGFeD2sze	147.32.84.193	3969	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.066761	C6l7243y95Gbq3Md0d	147.32.84.207	2144	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.528772	CfA2CO1mhbj1Yhm9pf	147.32.84.208	3819	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.528772	Cms4kB4ewDIX6DsPS4	147.32.84.208	3820	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591577.851998	CDIHA22nKtyByjQnA1	147.32.84.207	2146	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591578.107907	CrlIKP2ZM25mV4Kyjk	147.32.84.207	2147	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591578.578712	Ck5ikC4yYAcZT1TJWc	147.32.84.207	2149	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591578.682259	CNKj1lx5V88bBwL3c	147.32.84.193	3972	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591578.771819	CsSg4c4rxcmEtyqVg	147.32.84.193	3974	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591578.924151	CuMApf2vfwYyhgvLY9	147.32.84.205	3104	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591578.924151	C4Cr1I1IwmVlH8KvRh	147.32.84.205	3105	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.286517	CAhCwg3FWWl79Buov7	147.32.84.193	3976	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.286517	CM6Wmr1Hy3PBjhcWnl	147.32.84.193	3977	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.499454	CR7hLf2Eg2LkWhUbc9	147.32.84.206	4486	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.499454	CiBQYj1c9iSKC7Vojl	147.32.84.206	4487	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.543592	CdysYV2RIDB8AeXAZ3	147.32.84.191	3559	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.710417	CETyOA1suZD8ERlXp7	147.32.84.193	3982	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591579.710417	C4JzXS2iQhwop6cyhi	147.32.84.193	3983	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591580.039970	Czv3vp4f6LxUJckhJ7	147.32.84.191	3560	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591580.381177	C0L3fhf0IXQdzeNt7	147.32.84.191	3563	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591580.572023	Ck7aGf1qSHIpqvcXp9	147.32.84.206	4493	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591580.572023	CPqy4C35zDmrkCCaK3	147.32.84.206	4494	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591580.998894	Cdy3Du1WfqMbxcT77a	147.32.84.193	3991	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591580.998894	CB0T0c1YEPCA24xZdf	147.32.84.193	3992	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591581.106612	Cebevx4Jgt8hX9MkF5	147.32.84.191	3564	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591582.671034	CKWq2t3KQpHpFZ7MMj	147.32.84.192	1367	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591582.947428	C0iACo4cOQVOwvfQgg	147.32.84.192	1369	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591583.054237	CZeFVr4j91VT0xDIDl	147.32.84.206	4505	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591583.285522	CALeK435eo3hFvshS9	147.32.84.206	4506	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591583.313735	C5azqF3o4IByBLlUYf	147.32.84.206	4507	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591583.384258	CgK5U515DH0AIOmUNf	147.32.84.206	4510	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591583.872762	CQJO2ifMYHR2Hsk1k	147.32.84.192	1371	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591583.878373	CNlF3H2DQVtzHSYgDj	147.32.84.192	1372	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.194512	CGu021QsbH2Pp2vQ8	147.32.84.192	1374	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.194512	CpIVy8RSh9EnZN6O2	147.32.84.192	1375	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.194512	CktC7n3rMilPh9zxkh	147.32.84.192	1377	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.243776	CnMJD54dUtMqa8CUxd	147.32.84.192	1378	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.537085	Cjs2xm2tSQLhKxCOC4	147.32.84.192	1380	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.537085	CpxOc42G5wXiEKW4I9	147.32.84.192	1381	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.891216	CS2Btu4izBoGf8Pw55	147.32.84.165	2445	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591584.946794	CCQmLH14bp5Mw0pRw4	147.32.84.165	2446	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591585.732982	CTq3iL1aRzRROndZbg	147.32.84.206	4521	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591585.732982	CcA3Qy3GBW8JkYcFqi	147.32.84.206	4522	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591586.260052	CRW3F54RetikwcseMf	147.32.84.204	4361	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591586.260052	CqyI0i4d0WkPVMaWk7	147.32.84.204	4362	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591586.796477	CVj4mH1IQRfzgK4268	147.32.84.205	3125	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591586.796477	CoeMEb4WR34XM1OrEe	147.32.84.205	3126	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.041632	Cqx1HL3bY7aCf9jB76	147.32.84.205	3128	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.378077	Cp9k2x3W4JimgYpNGi	147.32.84.165	2459	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.378077	CQbsfO3BvgcSwzpXT8	147.32.84.165	2460	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.413684	CEMsVN3bBIu4o2gOig	147.32.84.165	2462	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.459907	CkMY0oWavFyG7CGAh	147.32.84.205	3130	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.478330	CoBjzr9BtsK2Himd	147.32.84.165	2463	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.750428	CWUJi33gHB65umSorg	147.32.84.205	3133	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.886822	CNSolM3VSoLy5yXhm	147.32.84.205	3138	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591587.886822	CuQTYr2IGC0yzFGAak	147.32.84.209	1549	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591588.325903	C4j7WYhnocJqmchvi	147.32.84.193	1862	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591588.325903	CKWbZ2OnuzI17q3ol	147.32.84.191	3576	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591588.810320	Cj0ncVEohdWKYXVEd	147.32.84.191	3578	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591589.080474	CRc5Ak3HLoYDVR5uW2	147.32.84.204	4372	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313591589.093156	ClIXDt4TKq8LVCeYzj	147.32.84.204	4373	147.32.80.9	53	dns_unmatched_msg	-	F	bro
