#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	weird
#open	2019-04-15-10-12-51
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	name	addl	notice	peer
#types	time	string	addr	port	addr	port	string	string	bool	string
1313583870.684872	CUOtvC1tWEu85lUHVb	60.190.223.75	2012	147.32.84.165	1048	bad_TCP_checksum	-	F	bro
1313590944.850210	CBBJTf2rxXFHBCJgD6	147.32.84.193	2279	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590945.010344	C2UbEmjoMZndFCTad	147.32.84.205	1616	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590945.010344	CH1cfd31OY0Px2KjI6	147.32.84.205	1617	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590945.070938	CeOhK72pmIyHfnGdTd	147.32.84.209	4031	217.34.4.225	6667	irc_line_too_short	-	F	bro
1313590945.447274	CeOhK72pmIyHfnGdTd	147.32.84.209	4031	217.34.4.225	6667	irc_invalid_command	-	F	bro
1313590945.447274	CeOhK72pmIyHfnGdTd	147.32.84.209	4031	217.34.4.225	6667	bad_HTTP_request	-	F	bro
1313590945.447274	CeOhK72pmIyHfnGdTd	147.32.84.209	4031	217.34.4.225	6667	empty_http_request	-	F	bro
1313590947.373410	C9yxqy2kyRcadE1axg	147.32.84.165	2512	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590948.885291	CjRsyU2q1YaUPshY4	147.32.84.204	2556	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590948.885291	C1atGE4sexDm43ensk	147.32.84.204	2557	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590950.618310	CdiNRC3Zxc2GkawSm5	147.32.84.207	4635	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590950.799103	Cw5IP52gVGPDkPYah4	147.32.84.207	4637	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590950.817955	CmID6594fDXwE2SRk	147.32.84.192	3351	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590950.888638	CgF4xD3SEFTccdE0e5	147.32.84.192	3352	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590951.238417	COMRPN1XsTZoCP7OZk	147.32.84.192	3354	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590951.238417	CKo3OK1BPes42paw3d	147.32.84.192	3355	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590951.697896	C6K7Py2JnwYFUlDK5	147.32.84.206	2230	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590951.697896	CAgGil426hfps2vWR5	147.32.84.206	2231	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590952.001019	CDzvmY2swvseUDIpHf	147.32.84.207	4641	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590952.119292	CFNYLC3a9dxj3EXie8	147.32.84.206	2235	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590952.119292	CErSgUzTcj8tZdxe7	147.32.84.206	2236	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590952.423445	CHgOuN36hVMAaCruC8	147.32.84.207	4642	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590952.468879	CQV0jt2z2sEYNAGmf	147.32.84.207	4643	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590952.839616	CZsnuq4JdeAvDlHkQh	147.32.84.206	2241	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.031863	CUbHlk152as1JTpcj	147.32.84.206	2243	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.031863	CHmLPgG4cQyIndbx6	147.32.84.205	137	147.32.84.255	137	dns_unmatched_msg	-	F	bro
1313590953.031863	C0FsvZYuXKzjRpUSc	147.32.84.205	137	147.32.84.171	137	dns_unmatched_msg	-	F	bro
1313590953.051182	CgYzHc3PNAx7hZMtZ9	147.32.84.191	2125	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.051182	CVuSqxaJlK76bIJDj	147.32.84.207	4646	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.114582	C2toaE4j7BqDRFEaCj	147.32.84.192	3362	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.114582	Cig1Qa5Vc1Oq5ie58	147.32.84.192	3363	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.527291	C1lHku3nn5F8AMLlXd	147.32.84.207	4648	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.888280	CtACeO15EV2t5geIr	147.32.84.207	4650	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.981342	CL2teV1TqXCF4vaCWl	147.32.84.192	3370	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590953.981342	CLwae63YFcEjTgji8a	147.32.84.192	3371	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590954.266565	CNQsqB4TTvXJDNwmse	147.32.84.165	2546	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590954.266565	Cg1fMcZikOQtcJxd7	147.32.84.165	2547	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590954.554231	CAaC1s41qlX5e20Va2	147.32.84.191	2127	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590954.684191	CutB5Sz7iXFOTqnc	147.32.84.191	2128	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590955.105872	CceHIkencR1wIif59	147.32.84.191	2130	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590955.749530	CEF7631XKqg3wF9LM7	147.32.84.165	2556	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590955.749530	C2gHtp1PqVwHFEzAKa	147.32.84.165	2557	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590955.914201	Cz8mXh6cOeqrVZcxd	147.32.84.205	1638	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590956.317538	CHB9Nn1lVqaM4Ohol1	147.32.84.205	1639	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590956.713842	CgJxtP1DQkUhGFKR2e	147.32.84.205	1641	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590956.713842	CZNIqd1z6ffI2W0Eb8	147.32.84.205	1642	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590956.826633	C6TKte1m9iVqc6te6k	147.32.84.191	2134	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590956.969125	CGbS711AOHiOadccQa	147.32.84.165	2567	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.249695	CV0Sdk42MosdzEBJf4	147.32.84.191	2135	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.263044	CzU2Hw4wPnVpG7EC19	147.32.84.204	2573	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.411688	COAJO64cLa9pVjd1h9	147.32.84.205	1659	61.17.216.15	6667	irc_line_too_short	-	F	bro
1313590957.444123	CBTi8N2x5OwB7LvFii	147.32.84.208	2079	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.494508	C4LcXn4dtKro0eCbgj	147.32.84.208	2080	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.559017	CQNMoFe9jXfijqTH4	147.32.84.204	2576	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.559017	CksmO64CKycuMHYbM	147.32.84.204	2577	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.746138	C23V9B1tTEB5YWowVl	147.32.84.165	2573	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.855775	CgXW99m0iCHx6DGlc	147.32.84.204	2580	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.855775	C7sP8A1n9Rzt0iIiE1	147.32.84.204	2581	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.855775	CRbAy9IPbfkHPKUnk	147.32.84.204	2583	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590957.996940	C02PKL3aDiGKP1wFl5	147.32.84.165	2516	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.076366	COAJO64cLa9pVjd1h9	147.32.84.205	1659	61.17.216.15	6667	irc_invalid_command	-	F	bro
1313590958.076366	COAJO64cLa9pVjd1h9	147.32.84.205	1659	61.17.216.15	6667	bad_HTTP_request	-	F	bro
1313590958.076366	COAJO64cLa9pVjd1h9	147.32.84.205	1659	61.17.216.15	6667	empty_http_request	-	F	bro
1313590958.216593	CVQNsMNq5B9NL6Er4	147.32.84.208	1025	147.32.80.9	53	dns_unmatched_reply	-	F	bro
1313590958.347594	CQEtLq4jUk5A2vlcCe	147.32.84.208	2085	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.347594	CCSlcb4qUFliRpctJl	147.32.84.208	2086	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.441570	COKnNT2gjECkuIM254	147.32.84.208	2088	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.497737	CQoulg1vq4IjEFNOSk	147.32.84.208	2089	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.497737	CAEWIi2pRiTtCriQfe	147.32.84.206	2268	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.541049	CximgR3oqiMTCgQNt5	147.32.84.206	2269	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.541049	C2RoWN1Ymq9zGgxx76	147.32.84.204	2587	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.541049	C2qN7C3QcHMC7nLuCf	147.32.84.204	2588	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.541049	CvyG9Z0EzPALepmv2	147.32.84.208	2091	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590958.541049	C3Tx6o35WgOZZeAQm5	147.32.84.208	2092	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.002837	CqWrML2QblmXGNsB3	147.32.84.208	2094	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.002837	CJMndn3DqcJa0SuqP3	147.32.84.208	2095	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.094916	CbOCiC28fXLwTlgtA7	147.32.84.208	2097	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.094916	CAAjMcKnFiTucuKri	147.32.84.208	2098	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.188236	CmtwgU10ms0oAQmUFe	147.32.84.193	2312	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.188236	CnyQ5EoXDjhvZYgx9	147.32.84.193	2313	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590959.335191	CTUbnt2RFiE5aVIkv5	147.32.84.192	3281	212.117.161.86	65500	unknown_dce_rpc_auth_type_51	-	F	bro
1313590959.641869	CTUbnt2RFiE5aVIkv5	147.32.84.192	3281	212.117.161.86	65500	unknown_dce_rpc_auth_type_138	-	F	bro
1313590960.150289	CaKim545xJMPPmThR1	147.32.84.193	2318	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590960.150289	Cbya961dVxVeTS1YSe	147.32.84.193	2319	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590960.358725	C2OQfv2SEcS4Z5L7pe	147.32.84.193	2322	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590960.358725	Cpp8uC2pisZUkH1fcl	147.32.84.193	2323	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590960.649425	CHncpc2Vdod8U38v78	147.32.84.193	2325	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590960.649425	CTykm63qCO4uzYzGhe	147.32.84.193	2326	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590961.556323	CQw7I23ySryZuVFbe1	147.32.84.205	1654	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590961.556323	CmxeLH2rKbULf0u9ji	147.32.84.205	1655	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590961.946082	COBgIh3Z8V3PkUvpcg	147.32.84.191	2146	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590962.179239	CEOLyo2F8KhiO3qYI7	147.32.84.191	2148	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590964.036794	CB537u2Z83MGvE3iU2	147.32.84.193	2333	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590964.418975	C33hIP2IsgWNLgFrGb	147.32.84.193	2334	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590965.480196	CpbIgv2aVsZvsyFYD8	147.32.84.206	2289	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590965.480196	CUMpiF3lxu87t7bHtc	147.32.84.206	2290	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590965.480196	Cvsa4D35PZjtKMfao2	147.32.84.193	2336	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590965.480196	C0ufaodnaRuQYqg13	147.32.84.193	2337	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590965.609904	Cy3DOK2MohFRJrVbM8	147.32.84.206	2292	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590965.752791	C6hiZ21zHAEMwVaar3	147.32.84.206	2293	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590968.153545	CuVgLyGBgK8XxQNWg	147.32.84.206	2304	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590968.167787	CnJ0Uv1duq5NK8ewE	147.32.84.206	2305	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590969.649880	C6kkSm1PKlGH468Gj7	147.32.84.191	2156	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590969.649880	CT05L5N9xFPl0kZX4	147.32.84.191	2157	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590969.655829	CyKA6n4Hu4NmKMJWt7	147.32.84.205	1664	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590969.655829	Ct3Ujr4LjvxaMPu6fe	147.32.84.205	1665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590970.139455	CYIVsb2yvyqD6WyiL3	147.32.84.204	2606	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590970.184550	C0XJA9giip0lDSAT3	147.32.84.204	2608	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590970.265191	CISKNsgbpMqYRsfn1	147.32.84.191	2162	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590970.739856	CQ4Vqu7ZYTcILa764	147.32.84.191	2163	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590970.840429	CnWOEc3uPo2Filpys6	147.32.84.204	2612	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590970.840429	CphR6l2R3L46zDU4yb	147.32.84.204	2613	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.114769	CW6W6v2NwTQwFGDFK1	147.32.84.165	2631	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.138154	CNXshS18HGX5fb2fxb	147.32.84.191	2165	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.868259	CINBBy1d9pmytFxchf	147.32.84.205	1674	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.868259	CsBDkQ2U1RpdGCViW6	147.32.84.205	1675	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.868259	CjxwUj4pk1SmAcHmbg	147.32.84.191	2169	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.993266	C8i1Es2f1NMiSOen3a	147.32.84.165	2632	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590971.993266	CviUba4ii2DbYi2MZ1	147.32.84.165	2633	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590973.456504	CnJnw540dpwBNBBR3l	147.32.84.165	2635	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590973.456504	CMnD5B4uAqnKjhEjb3	147.32.84.165	2636	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590973.502091	Ct0llJ1dH7UikEpF0k	147.32.84.205	1679	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590973.502091	CCz2lsrWH6sujZod	147.32.84.205	1680	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590973.650457	CQjIT83m3H3WpiqhX5	147.32.84.191	2173	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590973.781557	CU5pCg3My5lJBU4259	147.32.84.191	2174	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.112050	CDmt6118jasIWrlpE8	147.32.84.205	1682	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.276036	CQ9coA2QaCDsuDD4Zk	147.32.84.205	1683	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.638896	CfRPro4O83uUext0kf	147.32.84.193	2351	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.641477	CITE6J1QeCldayH7M	147.32.84.193	2352	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.687622	CqwDcL1oSsi1PU9upi	147.32.84.193	1862	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.687622	CeR0Dj2N7jz2XOWU01	147.32.84.165	2643	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.706650	CdiwKI2tolP820LMg6	147.32.84.165	2644	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.707798	CsAst312QZI7ucmju5	147.32.84.165	2645	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590974.709963	CIZPoy3ujN84iTouJc	147.32.84.165	2646	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.089627	CrbXWcnwvZGMmtBf	147.32.84.193	2355	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.089627	CyjUaq2D51aBWTMGEl	147.32.84.193	2356	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.112843	CCGBRA4n4b9m1pSVT6	147.32.84.191	2177	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.611773	CUpP3GLEjR862Vcu4	147.32.84.191	2178	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.708486	Cg32MP3ticxSIOKg15	147.32.84.207	4686	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.708486	CpZQtj3GzpE5tJRCOi	147.32.84.208	2131	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590975.708486	CulZYn2WqdpPDUI9X8	147.32.84.208	2132	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590976.194931	C9ZbEx2PmDyF5iR1a8	147.32.84.207	4689	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590976.308220	CjQ40m3S30g3QiXGV3	147.32.84.191	2180	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590976.765963	CsJ4Sf3llEX4wAqntg	147.32.84.206	2331	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590976.765963	ChZHf11AnlQkyKpbOd	147.32.84.206	2332	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590976.790864	CgUfMq4aEXn92NzBR9	147.32.84.191	2181	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590977.042545	ClSXfv3ThbVgApDwQd	147.32.84.192	1668	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590977.490171	Ci98ML1OB4X6QNGJa9	147.32.84.207	4691	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590977.662107	CNhegT1rFSBMcujCne	147.32.84.207	4693	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590978.483457	C8AmR8QgAdnYc3xT9	147.32.84.206	2337	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590978.483457	CbtRm01akcQxB5C9Mi	147.32.84.206	2338	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590979.693115	ClHoO311QZ6rbgRgX2	147.32.84.209	4096	212.117.177.186	65500	unknown_dce_rpc_auth_type_153	-	F	bro
1313590980.043724	ClHoO311QZ6rbgRgX2	147.32.84.209	4096	212.117.177.186	65500	unknown_dce_rpc_auth_type_209	-	F	bro
1313590980.854901	Cmtac02KycRiYLYEB2	147.32.84.207	4699	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.070171	CaiHUV39Vx1oMY7ljl	147.32.84.207	4702	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.360130	CMtY0o4Ct2TR5D6ash	147.32.84.207	4704	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.360130	CV4MPv2d2TfBTinn85	147.32.84.192	3418	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.360130	ChPZUHCqXB9m36uJa	147.32.84.192	3419	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.648564	CAm3i03mLvdPfzKLY5	147.32.84.207	4705	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.774815	C9eMY33hWYI662LvOh	147.32.84.192	3421	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590981.774815	Cm2som61pLO40MeM7	147.32.84.192	3422	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590982.752548	CifeLTxOnPJz3e6k3	147.32.84.207	4709	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.187182	C10ljJmfvuQqvcx35	147.32.84.207	4714	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.260926	CbstgG3kKAtKLGCxT4	147.32.84.192	3428	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.260926	CCnu6G2bSWWF0NXgA8	147.32.84.192	3429	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.260926	C9p9HVim4qgeUfr6l	147.32.84.192	3431	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.260926	C0hucw4elKIpwXQpza	147.32.84.192	3432	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.590295	CdMMRa2anlUk6vCBz9	147.32.84.192	3434	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.717033	CEUkue4MSBiEkulLj6	147.32.84.209	4106	212.117.177.186	65500	unknown_dce_rpc_auth_type_54	-	F	bro
1313590983.848675	ChrM0ULc6asZRyNq8	147.32.84.165	2674	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.848675	CYAeoidKxsr3wf6L9	147.32.84.192	3435	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.848675	C4ediZbUXGUvbTFtb	147.32.84.192	3436	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.882765	CVjAhS17zMUaFg46Ib	147.32.84.192	3438	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.883352	CtIUN028632XkoJQm8	147.32.84.192	3439	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.923625	CEGvt54diZTJxMuyQf	147.32.84.207	4716	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590983.951529	CEUkue4MSBiEkulLj6	147.32.84.209	4106	212.117.177.186	65500	unknown_dce_rpc_auth_type_188	-	F	bro
1313590983.971535	CWbjz515eFDki3hLuk	147.32.84.165	2675	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590984.176553	CSY928dNK2BeZlth6	147.32.84.207	4717	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590984.415453	CHnWhI28XLsFmQZgni	147.32.84.165	2679	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590984.415453	CHhPQSr6uItyF60K	147.32.84.165	2680	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.032497	CmZ4Kz2rurgQKZTO5	147.32.84.205	1699	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.032497	C7D2uP3M2LoyPfgd2g	147.32.84.205	1700	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.128152	CfKXrtzdYWgGxZlL3	147.32.84.205	1702	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.128152	CKMm173kZ72omqf6Yc	147.32.84.205	1703	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.201908	CtDs4l3k6pEXfOS9L3	147.32.84.204	2643	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.201908	CqAiDA4Llit6TtDwV9	147.32.84.207	4721	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.201908	C4Rj2p4BMxEPiOcSib	147.32.84.204	2644	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.503884	Cylnni2fdWz1XTmYOf	147.32.84.207	4722	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590985.683998	CiWiPW3jEdYT7aZu3k	147.32.84.204	2637	98.136.185.95	587	NUL_in_line	-	F	bro
1313590985.683998	CiWiPW3jEdYT7aZu3k	147.32.84.204	2637	98.136.185.95	587	line_terminated_with_single_CR	-	F	bro
1313590986.359635	Cpy40Ck7p1Bz4HYD7	147.32.84.205	1707	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590986.390582	CEo1w5NM5KTv3sjva	147.32.84.205	1708	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590987.735597	CnDkhB18lt4aWB3C2f	147.32.84.204	2651	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590987.791454	CrHfTPzHjWl6TKGVa	147.32.84.204	2652	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.005818	COWBsg1n6lish0iDkk	147.32.84.208	2153	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.005818	C26D2GpFybKI5OR38	147.32.84.208	2154	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.269365	CBuA4B4zDSTINeKP0l	147.32.84.208	2157	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.269365	CvcvQkPg43QTIBfGj	147.32.84.208	2158	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.580540	C3mMLh1itEykq6sKY4	147.32.84.208	2162	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.580540	ClcjIn3YPHzvDixbCa	147.32.84.208	2163	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.654208	CNC3Ip1oI1fybNwTm9	147.32.84.165	2697	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590988.713207	CzU4dM2g7B7lK7DI7l	147.32.84.165	2698	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590989.363524	C61lzd3vzezRQGPaU8	147.32.84.204	2664	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590989.363524	CL1Dka2luzrnLLAvfb	147.32.84.204	2665	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590989.852805	C0Ujfw3blssEK0xusb	147.32.84.193	2382	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590989.924624	C5LUmb3baT6pj1E3y3	147.32.84.193	2383	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590990.029449	CNsvTJ3B8xEID0vHU	147.32.84.205	1720	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590990.029449	CHE9rg1mWIDY5IKmud	147.32.84.205	1721	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590991.304777	ClQM8u2rrEk6KpuUrl	147.32.84.193	2391	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590991.304777	CRKOwucYsndL6anK3	147.32.84.193	2392	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590991.421009	C5JKLr8AvI4O4UJzl	147.32.84.208	2170	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590991.425387	CohkRf1HVCS5oWcboe	147.32.84.208	2171	147.32.80.9	53	dns_unmatched_msg	-	F	bro
1313590991.460892	CjKgZs1h7KpmRwrUvf	147.32.84.206	2389	147.32.80.9	53	dns_unmatched_msg	-	F	bro
